SpeciesId,StatArea.CU,CU_Name,BroodYear,Escape,TR2,TR3,TR4,TR5,TR6,TR7,Total,Total.ER,Age2,Age3,Age4,Age5,Age6,Age7
CM,CM-011,Northwest Vancouver Island,1991,29013.15199,NA,11124.37061,6125.301618,996.0630869,NA,NA,18245.73531,0,NA,0.273565859,0.589355333,0.137078808,NA,NA
CM,CM-011,Northwest Vancouver Island,1992,81274.8878,NA,1963.376176,6980.509866,556.1833391,NA,NA,9500.069381,0,NA,0.14018323,0.821575052,0.038241718,NA,NA
CM,CM-011,Northwest Vancouver Island,1993,28161.97285,NA,15025.29627,56496.59264,14684.65932,NA,NA,86206.54823,0,NA,0.134628194,0.710838739,0.154533067,NA,NA
CM,CM-011,Northwest Vancouver Island,1994,49139.16053,NA,7408.2402,113465.9633,14050.31176,NA,NA,134924.5153,0,NA,0.226385036,0.587799692,0.185815272,NA,NA
CM,CM-011,Northwest Vancouver Island,1995,13978.31536,NA,12700.34318,40615.09085,12623.21339,NA,NA,65938.64742,0,NA,0.140458712,0.438200274,0.421341014,NA,NA
CM,CM-011,Northwest Vancouver Island,1996,23001.86922,NA,13382.6797,55392.98145,1039.580088,NA,NA,69815.24124,0,NA,0.653220663,0.303475765,0.043303571,NA,NA
CM,CM-011,Northwest Vancouver Island,1997,64461.01618,NA,34384.78075,15748.00346,2512.776985,NA,NA,52645.5612,0,NA,0.114925898,0.876445889,0.008628212,NA,NA
CM,CM-011,Northwest Vancouver Island,1998,140850.9658,NA,7693.613226,30525.68983,1983.490926,NA,NA,40202.79398,0,NA,0.090168662,0.80557462,0.104256717,NA,NA
CM,CM-011,Northwest Vancouver Island,1999,68048.08231,NA,18402.31227,22613.53896,17162.60955,NA,NA,58178.46078,0,NA,0.196665053,0.596858713,0.206476234,NA,NA
CM,CM-011,Northwest Vancouver Island,2000,102400.9756,NA,10223.23673,60204.26292,2836.502025,NA,NA,73264.00168,0,NA,0.335785675,0.540941931,0.123272394,NA,NA
CM,CM-011,Northwest Vancouver Island,2001,24481.19677,NA,43202.0203,34654.06181,971.3222641,NA,NA,78827.40437,0,NA,0.314266222,0.643269347,0.042464431,NA,NA
CM,CM-011,Northwest Vancouver Island,2002,51440.77908,NA,2355.775354,15274.04488,2384.486238,NA,NA,20014.30647,0,NA,0.357737822,0.593414221,0.048847957,NA,NA
CM,CM-011,Northwest Vancouver Island,2003,34820.26661,NA,5549.616186,36872.28207,27655.58203,NA,NA,70077.48029,0,NA,0.293600185,0.649436123,0.056963692,NA,NA
CM,CM-011,Northwest Vancouver Island,2004,120568.8928,NA,4090.08789,77531.54499,1314.205799,NA,NA,82935.83868,0,NA,0.358318131,0.499334957,0.142346912,NA,NA
CM,CM-011,Northwest Vancouver Island,2005,39846.33919,NA,54671.72863,22481.31333,11394.62299,NA,NA,88547.66495,0,NA,0.0591215,0.869692487,0.071186013,NA,NA
CM,CM-011,Northwest Vancouver Island,2006,21794.98333,NA,4082.428337,22686.53178,1849.145282,NA,NA,28618.1054,0,NA,0.254628145,0.700805532,0.044566323,NA,NA
CM,CM-011,Northwest Vancouver Island,2007,43346.8562,NA,17194.71689,88123.91397,12387.72058,NA,NA,117706.3514,0,NA,0.094357198,0.850633363,0.055009439,NA,NA
CM,CM-011,Northwest Vancouver Island,2008,159858.8556,NA,24608.14104,15900.64854,5656.395605,NA,NA,46165.18519,0,NA,0.342,0.485,0.173,NA,NA
CM,CM-011,Northwest Vancouver Island,2009,27919.82721,NA,11660.66879,72388.9333,5190.366024,NA,NA,89239.96811,0,NA,0.146219685,0.805209615,0.0470707,NA,NA
CM,CM-011,Northwest Vancouver Island,2010,51301.52242,NA,20279.91914,96960.29054,3406.601865,NA,NA,120646.8115,0,NA,0.33516972,0.442219465,0.222110816,NA,NA
CM,CM-011,Northwest Vancouver Island,2011,114581.2003,NA,31224.28557,33617.59123,NA,NA,NA,64841.8768,0,NA,0.214765956,0.769095748,0.016138296,NA,NA
CM,CM-011,Northwest Vancouver Island,2012,39949.0379,NA,20695.1666,NA,NA,NA,NA,20695.1666,0,NA,0.291888601,0.398023316,0.310088083,NA,NA
CM,CM-011,Northwest Vancouver Island,2013,98325.24804,NA,NA,NA,NA,NA,NA,NA,0,NA,0.206253425,0.736219178,0.057527397,NA,NA
CM,CM-011,Northwest Vancouver Island,2014,133374.9421,NA,NA,NA,NA,NA,NA,NA,0,NA,0.234109084,0.726975315,0.038915601,NA,NA
CM,CM-011,Northwest Vancouver Island,2015,57861.60281,NA,NA,NA,NA,NA,NA,NA,0,NA,0.357666667,0.581,0.058875,NA,NA
CM,CM-011,Northwest Vancouver Island,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-011,Northwest Vancouver Island,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1953,28320.98613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1954,49633.6396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1955,23594.33341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1956,28487.87592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1957,31054.16579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1958,50026.76243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1959,8732.794527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1960,9675.809788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1961,14954.86984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1962,9816.033719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1963,15210.42388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1964,7325.398298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1965,2063.021637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1966,16041.6078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1967,18271.96184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1968,10758.78097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1969,16202.03885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1970,19750.80195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1971,10229.16108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1972,18649.68778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1973,47320.66655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1974,26074.08553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1975,14312.64463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1976,19987.09921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1977,48429.24752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1978,41420.24312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1979,5505.184137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1980,6626.418842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1981,15480.78018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1982,18798.74877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1983,10170.86516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1984,14996.66263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1985,12881.66495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1986,3085.607342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1987,4109.728229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1988,16883.43664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1989,3265.721504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1990,1330.095726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1991,3760.631837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1992,1206.069052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1993,3858.998597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1994,7051.819597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1995,2620.654435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1996,6821.074921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1997,278.9276232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1998,6011.174474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,1999,236.7908123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,2000,1424.228087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,2001,1703.3087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,2002,1870.70321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,2003,626.7046578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,2004,2707.916749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,2005,1337.686758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,2006,5380.472106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,2007,149.2166216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,2008,364.2136621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,2009,908.2733556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,2010,590.0807411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,2011,4612.379293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,2012,1237.693934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,2013,4810.67651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,2014,1658.906563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,2015,4553.412496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,2016,4860.708429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-008,Southern Coastal Streams,2017,1111.694872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1953,540336.6977,NA,NA,NA,NA,NA,NA,0,0.516212132,NA,NA,NA,NA,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1954,621271.843,NA,NA,NA,9459.254821,NA,NA,9459.254821,0.546282272,NA,NA,NA,NA,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1955,160209.9474,NA,NA,260071.8927,3798.854816,NA,NA,263870.7475,0.5680594,NA,NA,NA,NA,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1956,259685.3479,NA,292521.8518,245748.9939,4148.484407,NA,NA,542419.3301,0.620750273,NA,NA,NA,NA,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1957,323134.4024,NA,547107.8831,239080.3597,3348.224665,NA,NA,789536.4675,0.461237251,NA,NA,NA,NA,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1958,494137.8413,NA,104751.9521,171766.6228,2273.158225,NA,NA,278791.7331,0.382030592,NA,NA,NA,NA,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1959,291000.4456,NA,174808.6942,91139.20841,NA,NA,NA,265947.9026,0.482423158,NA,0.520282833,0.462566951,0.016824343,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1960,504435.1661,NA,149392.4873,NA,NA,NA,NA,311084.4781,0.366809092,NA,0.686755723,0.308475775,0.004768502,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1961,183683.9257,NA,NA,NA,NA,NA,NA,78563.56758,0.472968825,NA,0.300557298,0.685976209,0.01190295,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1962,234842.9814,NA,NA,NA,NA,NA,NA,0,0.330815674,NA,0.498116816,0.489448443,0.009540755,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1963,174573.3099,NA,NA,NA,NA,NA,NA,0,0.281013921,NA,0.61527801,0.375359911,0.009362079,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1964,280643.0047,NA,NA,NA,0,NA,NA,140082.3145,0.110462461,NA,NA,NA,NA,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1965,172961.458,NA,NA,232661.6255,5873.9227,NA,NA,321336.7891,1.45E-05,NA,NA,NA,NA,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1966,316598.3382,NA,106966.2693,334072.4455,15258.79851,NA,NA,456297.5133,2.53E-05,NA,NA,NA,NA,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1967,288159.9377,NA,185476.3676,190475.0237,17103.7424,NA,NA,393055.1337,0,NA,NA,NA,NA,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1968,434988.7032,NA,131119.1268,620347.5509,118944.2581,NA,NA,870410.9358,9.93E-05,NA,NA,NA,NA,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1969,337734.0692,NA,75042.60214,509803.6941,102055.5244,NA,NA,686901.8207,0.005576178,NA,0.314951366,0.685048634,0,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1970,432291.5804,NA,97275.33231,309130.2653,18744.42517,NA,NA,425150.0228,0.177249953,NA,0.353004076,0.635816501,0.011179422,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1971,251431.689,NA,134667.9458,233902.656,13931.11193,NA,NA,382501.7137,0.253586202,NA,0.389247377,0.565454523,0.0452981,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1972,561543.0348,NA,66040.33353,338345.2517,10938.65862,NA,NA,415324.2438,0.211862672,NA,0.105323853,0.870670689,0.024005458,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1973,500189.8627,NA,44610.60142,151352.356,10636.70615,NA,NA,206599.6636,0.311394451,NA,0.133917815,0.701840798,0.163749172,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1974,376053.191,NA,120301.0915,585020.5782,16536.10255,NA,NA,721857.7722,0.311073339,NA,0.246710679,0.566324356,0.186964965,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1975,246452.8527,NA,80063.85445,60499.63467,5096.479136,NA,NA,145659.9683,0.226378223,NA,0.207302288,0.734226389,0.058839228,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1976,305247.977,NA,57583.17233,221059.9771,5028.529059,NA,NA,283671.6784,0.231371236,NA,0.112331593,0.851969258,0.035079195,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1977,278863.8531,NA,611628.874,355865.1334,26990.46891,NA,NA,994484.4763,0.013193054,NA,0.425705775,0.53558593,0.038708295,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1978,475061.8938,NA,25916.26515,739249.5246,75077.84273,NA,NA,840243.6325,0.296955702,NA,0.118486532,0.865772202,0.015741266,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1979,131336.9096,NA,89098.42297,141563.7003,13430.39408,NA,NA,244092.5174,0.024379933,NA,0.427749508,0.449414089,0.122836402,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1980,437207.7673,NA,83406.94145,115258.3253,2943.44859,NA,NA,201608.7153,0.47831428,NA,0.72980874,0.263773524,0.006081229,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1981,276367.7001,NA,233465.3258,447256.1936,40635.54509,NA,NA,721357.0645,0.285520664,NA,0.067,0.92,0.013,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1982,459407.1747,NA,170627.8394,318451.9464,41651.92943,NA,NA,530731.7152,0.462979864,NA,0.104150849,0.864139488,0.031550281,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1983,296538.3255,NA,30924.39988,83161.64037,4364.221163,NA,NA,118450.2614,0.15496086,NA,0.237683038,0.403411152,0.213947777,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1984,269728.9265,NA,51307.43794,206573.1351,24047.45144,NA,NA,281928.0245,0.25565668,NA,0.644270372,0.318066607,0.037062484,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1985,469613.223,NA,7273.701939,75027.9976,3347.770312,NA,NA,85649.46985,0.246065951,NA,0.273932103,0.718041265,0.004725519,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1986,322295.5253,NA,14328.7521,90403.23166,34990.41235,NA,NA,139722.3961,0.173626414,NA,0.079290915,0.816518556,0.104190529,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1987,167645.2602,NA,8858.197391,162293.5796,27023.80496,NA,NA,198175.5819,0.04819165,NA,0.291298709,0.472151397,0.236479422,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1988,217818.0582,NA,117650.9729,509512.1582,43522.6412,NA,NA,670685.7724,0.001801009,NA,0.033333333,0.946666667,0.02,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1989,113395.2012,NA,121653.2085,324777.9766,56093.39337,NA,NA,502524.5785,7.94E-05,NA,0.126351158,0.661598043,0.212050799,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1990,102606.1994,NA,77559.88756,254017.1809,51361.79348,NA,NA,382938.862,2.92E-05,NA,0.086329466,0.881044119,0.032626415,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1991,314704.9648,NA,91164.02239,47662.77059,7011.858464,NA,NA,145838.6514,0.00073031,NA,0.37357228,0.515324107,0.111103613,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1992,584416.8568,NA,11003.80538,48274.92754,2465.6959,NA,NA,61744.42882,0.112083757,NA,0.184830158,0.774112034,0.041057808,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1993,401934.6176,NA,148448.0281,273783.7527,75152.85007,NA,NA,497384.6308,0.098519351,NA,0.173955501,0.728429571,0.097614928,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1994,365176.5838,NA,40185.41974,804307.769,81311.44247,NA,NA,925804.6312,0.089958381,NA,0.227186129,0.633025821,0.13978805,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1995,102940.4234,NA,68276.31388,227951.3605,17586.16371,NA,NA,313813.8381,0.064419259,NA,0.100008802,0.433186194,0.466805004,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1996,203734.8141,NA,82214.423,60971.79497,8545.277991,NA,NA,151731.496,0,NA,0.728633586,0.23694982,0.034416594,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1997,303848.0649,NA,50272.02196,138880.3481,20684.66007,NA,NA,209837.0302,0.039776917,NA,0.126994285,0.865213604,0.007792112,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1998,910909.1709,NA,67157.81714,284358.6658,19081.90132,NA,NA,370598.3843,0.038858633,NA,0.072041419,0.848661418,0.079297163,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,1999,385422.4071,NA,173815.2837,218339.0999,78895.67198,NA,NA,471050.0555,0.015466593,NA,0.210010743,0.582285112,0.207704145,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,2000,118259.7844,NA,118482.3165,315544.1689,33413.41074,NA,NA,467439.8962,0.082047643,NA,0.390219898,0.473273338,0.136506764,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,2001,204394.3688,NA,161628.1763,335963.2673,14519.57844,NA,NA,512111.022,0.047483041,NA,0.312968308,0.647209058,0.039822634,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,2002,453193.9199,NA,16881.67854,276305.4736,18390.71225,NA,NA,311577.8644,0.053595548,NA,0.362978299,0.593825944,0.043195757,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,2003,346186.7406,NA,96772.19629,273725.2095,21231.45836,NA,NA,391728.8641,0.02730117,NA,0.332905906,0.613478686,0.053615407,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,2004,478356.4249,NA,28975.94306,59521.71854,7659.917789,NA,NA,96157.57939,0.139751955,NA,0.290662601,0.567456065,0.141881334,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,2005,319575.8386,NA,41972.01596,131033.5079,41430.83339,NA,NA,214436.3573,0.172637088,NA,0.043705666,0.869788994,0.086505341,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,2006,307152.7557,NA,23794.64489,82488.26655,7932.795663,NA,NA,114215.7071,0.207546604,NA,0.249672042,0.71286748,0.037460479,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,2007,296257.3982,NA,62519.8204,344961.2472,61535.37534,NA,NA,469016.443,0.077343805,NA,0.09024191,0.852482543,0.057275547,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,2008,109014.3066,NA,115793.2074,98721.98263,9835.216972,NA,NA,224350.407,0.111720226,NA,0.342,0.485,0.173,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,2009,162823.0288,NA,76933.71188,133446.5522,5179.754574,NA,NA,215560.0187,0,NA,0.14613808,0.80476029,0.047044437,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,2010,171145.649,NA,32481.98389,92785.379,13826.02223,NA,NA,139093.3851,0.082631531,NA,0.335116389,0.442150503,0.222075994,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,2011,445095.1173,NA,32163.94546,113437.0528,NA,NA,NA,145600.9983,0.050336622,NA,0.247058582,0.736015855,0.016925563,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,2012,227737.0699,NA,78492.26534,NA,NA,NA,NA,78492.26534,0.039858162,NA,0.324353324,0.416212898,0.259433778,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,2013,173338.7531,NA,NA,NA,NA,NA,NA,NA,0.013796929,NA,0.184804792,0.759238181,0.055957026,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,2014,130129.079,NA,NA,NA,NA,NA,NA,NA,0,NA,0.247169547,0.71302571,0.039804743,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,2015,205616.2281,NA,NA,NA,NA,NA,NA,NA,0.004243473,NA,0.380121677,0.549351998,0.066956543,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-010,Southwest & West  Vancouver Island,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM,CM-009,Upper Knight,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
